序号,当前微博作者,微博内容,VIP,发布时间,当前微博转发数,当前微博评论数,被转发微博作者,被转微博内容,被转作者是否VIP,被转微博转发数,被转微博评论数,被转微博发布时间
202,古火拉兹-五毛,回复@张三丰love郭襄:哈哈，远朋班。可怜很多人还以为卡大佐是中国人民的老朋友……嗯，台湾的确是中国的一部分，也就是说这话还是对的。 //@张三丰love郭襄:卡扎菲完蛋了，某党所创办的“远朋班”该泪目了，这个所谓“远朋班”中的毕业生，有不少人都成了独裁者，但他们最终在追求民主与自由的人民面前，低,TRUE,2011/8/22 15:07,0,0,李承鹏,卡扎菲这事最娱乐的：卫队竟整编制缴械投降，表情舒缓。全无几个月前的宁肯玉碎绝不瓦全。骗老大啊这些演员。可又一想，当初马仔表忠心时定是真的，真信自己要玉碎，现在投降也是真的，真觉得必须瓦全。各国、各公司、各单位老大们，一定要知：当初马仔多坚决爱你，后来就多坚决地卖你。这是独裁定律。,TRUE,4501,1887,2011/8/22 13:35
215,古火拉兹-五毛,回复@张三丰love郭襄:哈哈，远朋班。可怜很多人还以为卡大佐是中国人民的老朋友……嗯，台湾的确是中国的一部分，也就是说这话还是对的。 //@张三丰love郭襄:卡扎菲完蛋了，某党所创办的“远朋班”该泪目了，这个所谓“远朋班”中的毕业生，有不少人都成了独裁者，但他们最终在追求民主与自由的人民面前，低,TRUE,2011/8/22 15:07,0,0,李承鹏,卡扎菲这事最娱乐的：卫队竟整编制缴械投降，表情舒缓。全无几个月前的宁肯玉碎绝不瓦全。骗老大啊这些演员。可又一想，当初马仔表忠心时定是真的，真信自己要玉碎，现在投降也是真的，真觉得必须瓦全。各国、各公司、各单位老大们，一定要知：当初马仔多坚决爱你，后来就多坚决地卖你。这是独裁定律。,TRUE,4502,1889,2011/8/22 13:35
228,古火拉兹-五毛,回复@张三丰love郭襄:哈哈，远朋班。可怜很多人还以为卡大佐是中国人民的老朋友……嗯，台湾的确是中国的一部分，也就是说这话还是对的。 //@张三丰love郭襄:卡扎菲完蛋了，某党所创办的“远朋班”该泪目了，这个所谓“远朋班”中的毕业生，有不少人都成了独裁者，但他们最终在追求民主与自由的人民面前，低,TRUE,2011/8/22 15:07,0,0,李承鹏,卡扎菲这事最娱乐的：卫队竟整编制缴械投降，表情舒缓。全无几个月前的宁肯玉碎绝不瓦全。骗老大啊这些演员。可又一想，当初马仔表忠心时定是真的，真信自己要玉碎，现在投降也是真的，真觉得必须瓦全。各国、各公司、各单位老大们，一定要知：当初马仔多坚决爱你，后来就多坚决地卖你。这是独裁定律。,TRUE,4505,1891,2011/8/22 13:35
246,古火拉兹-五毛,回复@张三丰love郭襄:哈哈，远朋班。可怜很多人还以为卡大佐是中国人民的老朋友……嗯，台湾的确是中国的一部分，也就是说这话还是对的。 //@张三丰love郭襄:卡扎菲完蛋了，某党所创办的“远朋班”该泪目了，这个所谓“远朋班”中的毕业生，有不少人都成了独裁者，但他们最终在追求民主与自由的人民面前，低,TRUE,2011/8/22 15:07,0,0,李承鹏,卡扎菲这事最娱乐的：卫队竟整编制缴械投降，表情舒缓。全无几个月前的宁肯玉碎绝不瓦全。骗老大啊这些演员。可又一想，当初马仔表忠心时定是真的，真信自己要玉碎，现在投降也是真的，真觉得必须瓦全。各国、各公司、各单位老大们，一定要知：当初马仔多坚决爱你，后来就多坚决地卖你。这是独裁定律。,TRUE,4509,1892,2011/8/22 13:35
259,古火拉兹-五毛,回复@张三丰love郭襄:哈哈，远朋班。可怜很多人还以为卡大佐是中国人民的老朋友……嗯，台湾的确是中国的一部分，也就是说这话还是对的。 //@张三丰love郭襄:卡扎菲完蛋了，某党所创办的“远朋班”该泪目了，这个所谓“远朋班”中的毕业生，有不少人都成了独裁者，但他们最终在追求民主与自由的人民面前，低,TRUE,2011/8/22 15:07,0,0,李承鹏,卡扎菲这事最娱乐的：卫队竟整编制缴械投降，表情舒缓。全无几个月前的宁肯玉碎绝不瓦全。骗老大啊这些演员。可又一想，当初马仔表忠心时定是真的，真信自己要玉碎，现在投降也是真的，真觉得必须瓦全。各国、各公司、各单位老大们，一定要知：当初马仔多坚决爱你，后来就多坚决地卖你。这是独裁定律。,TRUE,4511,1892,2011/8/22 13:35
272,古火拉兹-五毛,回复@张三丰love郭襄:哈哈，远朋班。可怜很多人还以为卡大佐是中国人民的老朋友……嗯，台湾的确是中国的一部分，也就是说这话还是对的。 //@张三丰love郭襄:卡扎菲完蛋了，某党所创办的“远朋班”该泪目了，这个所谓“远朋班”中的毕业生，有不少人都成了独裁者，但他们最终在追求民主与自由的人民面前，低,TRUE,2011/8/22 15:07,0,0,李承鹏,卡扎菲这事最娱乐的：卫队竟整编制缴械投降，表情舒缓。全无几个月前的宁肯玉碎绝不瓦全。骗老大啊这些演员。可又一想，当初马仔表忠心时定是真的，真信自己要玉碎，现在投降也是真的，真觉得必须瓦全。各国、各公司、各单位老大们，一定要知：当初马仔多坚决爱你，后来就多坚决地卖你。这是独裁定律。,TRUE,4511,1893,2011/8/22 13:35
285,古火拉兹-五毛,回复@张三丰love郭襄:哈哈，远朋班。可怜很多人还以为卡大佐是中国人民的老朋友……嗯，台湾的确是中国的一部分，也就是说这话还是对的。 //@张三丰love郭襄:卡扎菲完蛋了，某党所创办的“远朋班”该泪目了，这个所谓“远朋班”中的毕业生，有不少人都成了独裁者，但他们最终在追求民主与自由的人民面前，低,TRUE,2011/8/22 15:07,0,0,李承鹏,卡扎菲这事最娱乐的：卫队竟整编制缴械投降，表情舒缓。全无几个月前的宁肯玉碎绝不瓦全。骗老大啊这些演员。可又一想，当初马仔表忠心时定是真的，真信自己要玉碎，现在投降也是真的，真觉得必须瓦全。各国、各公司、各单位老大们，一定要知：当初马仔多坚决爱你，后来就多坚决地卖你。这是独裁定律。,TRUE,4511,1894,2011/8/22 13:35
378,跪下去求婚站起來演說,看看卡扎菲与其走狗当初对付利比亚人民是如何的残暴无情。再看看他们在国际社会以及盟军炮火下的无能鼠窜。我们都应该要明白一点。所有独裁者都靠谎言和暴力维持统治。不然他们一天都活不下去。故对内无比凶狠狂妄。对外就无比软蛋。任何试图保卫独裁者的人都不会有好下场。古今中外无一例外。  ,FALSE,2011/8/22 15:08,0,0,李承鹏,卡扎菲这事最娱乐的：卫队竟整编制缴械投降，表情舒缓。全无几个月前的宁肯玉碎绝不瓦全。骗老大啊这些演员。可又一想，当初马仔表忠心时定是真的，真信自己要玉碎，现在投降也是真的，真觉得必须瓦全。各国、各公司、各单位老大们，一定要知：当初马仔多坚决爱你，后来就多坚决地卖你。这是独裁定律。,FALSE,4523,1900,2011/8/22 13:35
395,跪下去求婚站起來演說,看看卡扎菲与其走狗当初对付利比亚人民是如何的残暴无情。再看看他们在国际社会以及盟军炮火下的无能鼠窜。我们都应该要明白一点。所有独裁者都靠谎言和暴力维持统治。不然他们一天都活不下去。故对内无比凶狠狂妄。对外就无比软蛋。任何试图保卫独裁者的人都不会有好下场。古今中外无一例外。  ,FALSE,2011/8/22 15:08,0,0,李承鹏,卡扎菲这事最娱乐的：卫队竟整编制缴械投降，表情舒缓。全无几个月前的宁肯玉碎绝不瓦全。骗老大啊这些演员。可又一想，当初马仔表忠心时定是真的，真信自己要玉碎，现在投降也是真的，真觉得必须瓦全。各国、各公司、各单位老大们，一定要知：当初马仔多坚决爱你，后来就多坚决地卖你。这是独裁定律。,FALSE,4523,1900,2011/8/22 13:35
412,跪下去求婚站起來演說,看看卡扎菲与其走狗当初对付利比亚人民是如何的残暴无情。再看看他们在国际社会以及盟军炮火下的无能鼠窜。我们都应该要明白一点。所有独裁者都靠谎言和暴力维持统治。不然他们一天都活不下去。故对内无比凶狠狂妄。对外就无比软蛋。任何试图保卫独裁者的人都不会有好下场。古今中外无一例外。  ,FALSE,2011/8/22 15:08,0,0,李承鹏,卡扎菲这事最娱乐的：卫队竟整编制缴械投降，表情舒缓。全无几个月前的宁肯玉碎绝不瓦全。骗老大啊这些演员。可又一想，当初马仔表忠心时定是真的，真信自己要玉碎，现在投降也是真的，真觉得必须瓦全。各国、各公司、各单位老大们，一定要知：当初马仔多坚决爱你，后来就多坚决地卖你。这是独裁定律。,FALSE,4527,1900,2011/8/22 13:35
429,跪下去求婚站起來演說,看看卡扎菲与其走狗当初对付利比亚人民是如何的残暴无情。再看看他们在国际社会以及盟军炮火下的无能鼠窜。我们都应该要明白一点。所有独裁者都靠谎言和暴力维持统治。不然他们一天都活不下去。故对内无比凶狠狂妄。对外就无比软蛋。任何试图保卫独裁者的人都不会有好下场。古今中外无一例外。  ,FALSE,2011/8/22 15:08,0,0,李承鹏,卡扎菲这事最娱乐的：卫队竟整编制缴械投降，表情舒缓。全无几个月前的宁肯玉碎绝不瓦全。骗老大啊这些演员。可又一想，当初马仔表忠心时定是真的，真信自己要玉碎，现在投降也是真的，真觉得必须瓦全。各国、各公司、各单位老大们，一定要知：当初马仔多坚决爱你，后来就多坚决地卖你。这是独裁定律。,FALSE,4527,1901,2011/8/22 13:35
604,彭姗-电影,枪打出头鸟！我还是要去吃//@诗风: 炒作过度的结果，现在卡扎菲都在找海底捞。 //@流光浅穆:无法被阻挡的海底捞也出事了~~~,TRUE,2011/8/22 15:09,0,0,财经杂志,【海底捞被曝骨头汤和饮料系勾兑】每家公司都有不能说的秘密？据城市信报报道，海底捞骨头汤和饮料都是兑的。培训师特别嘱咐“一定不能这么和客人说”。且后台存在店员偷吃、筷子掉地上直接用等现象；今天海底捞媒体负责人回应称，骨头汤与饮料确系冲兑，但均为正规厂家提供的产品。其他现象还需调查。,TRUE,303,92,2011/8/22 13:19
621,彭姗-电影,枪打出头鸟！我还是要去吃//@诗风: 炒作过度的结果，现在卡扎菲都在找海底捞。 //@流光浅穆:无法被阻挡的海底捞也出事了~~~,TRUE,2011/8/22 15:09,0,0,财经杂志,【海底捞被曝骨头汤和饮料系勾兑】每家公司都有不能说的秘密？据城市信报报道，海底捞骨头汤和饮料都是兑的。培训师特别嘱咐“一定不能这么和客人说”。且后台存在店员偷吃、筷子掉地上直接用等现象；今天海底捞媒体负责人回应称，骨头汤与饮料确系冲兑，但均为正规厂家提供的产品。其他现象还需调查。,TRUE,303,92,2011/8/22 13:19
638,彭姗-电影,枪打出头鸟！我还是要去吃//@诗风: 炒作过度的结果，现在卡扎菲都在找海底捞。 //@流光浅穆:无法被阻挡的海底捞也出事了~~~,TRUE,2011/8/22 15:09,0,0,财经杂志,【海底捞被曝骨头汤和饮料系勾兑】每家公司都有不能说的秘密？据城市信报报道，海底捞骨头汤和饮料都是兑的。培训师特别嘱咐“一定不能这么和客人说”。且后台存在店员偷吃、筷子掉地上直接用等现象；今天海底捞媒体负责人回应称，骨头汤与饮料确系冲兑，但均为正规厂家提供的产品。其他现象还需调查。,TRUE,303,92,2011/8/22 13:19
668,彭姗-电影,枪打出头鸟！我还是要去吃//@诗风: 炒作过度的结果，现在卡扎菲都在找海底捞。 //@流光浅穆:无法被阻挡的海底捞也出事了~~~,TRUE,2011/8/22 15:09,0,0,财经杂志,【海底捞被曝骨头汤和饮料系勾兑】每家公司都有不能说的秘密？据城市信报报道，海底捞骨头汤和饮料都是兑的。培训师特别嘱咐“一定不能这么和客人说”。且后台存在店员偷吃、筷子掉地上直接用等现象；今天海底捞媒体负责人回应称，骨头汤与饮料确系冲兑，但均为正规厂家提供的产品。其他现象还需调查。,TRUE,303,92,2011/8/22 13:19
687,彭姗-电影,枪打出头鸟！我还是要去吃//@诗风: 炒作过度的结果，现在卡扎菲都在找海底捞。 //@流光浅穆:无法被阻挡的海底捞也出事了~~~,TRUE,2011/8/22 15:09,0,0,财经杂志,【海底捞被曝骨头汤和饮料系勾兑】每家公司都有不能说的秘密？据城市信报报道，海底捞骨头汤和饮料都是兑的。培训师特别嘱咐“一定不能这么和客人说”。且后台存在店员偷吃、筷子掉地上直接用等现象；今天海底捞媒体负责人回应称，骨头汤与饮料确系冲兑，但均为正规厂家提供的产品。其他现象还需调查。,TRUE,304,92,2011/8/22 13:19
706,彭姗-电影,枪打出头鸟！我还是要去吃//@诗风: 炒作过度的结果，现在卡扎菲都在找海底捞。 //@流光浅穆:无法被阻挡的海底捞也出事了~~~,TRUE,2011/8/22 15:09,0,0,财经杂志,【海底捞被曝骨头汤和饮料系勾兑】每家公司都有不能说的秘密？据城市信报报道，海底捞骨头汤和饮料都是兑的。培训师特别嘱咐“一定不能这么和客人说”。且后台存在店员偷吃、筷子掉地上直接用等现象；今天海底捞媒体负责人回应称，骨头汤与饮料确系冲兑，但均为正规厂家提供的产品。其他现象还需调查。,TRUE,304,92,2011/8/22 13:19
97,哈龜211,是啊，好可怜 //@粤野山人:反美斗士在一个个倒下。拉登被毙，萨达姆被绞，查韦斯患癌，斯特罗卡老得不行，现卡扎菲又完了。前车之覆，后车之鉴。,FALSE,2011/8/22 15:07,0,0,中国经济报社,路透社最新消息：卡扎菲已被其卫队枪毙。正紧急联系枪毙现场照片，稍后发布！请耐心等待！待证实,FALSE,138,66,2011/8/22 13:15
112,哈龜211,是啊，好可怜 //@粤野山人:反美斗士在一个个倒下。拉登被毙，萨达姆被绞，查韦斯患癌，斯特罗卡老得不行，现卡扎菲又完了。前车之覆，后车之鉴。,FALSE,2011/8/22 15:07,0,0,中国经济报社,路透社最新消息：卡扎菲已被其卫队枪毙。正紧急联系枪毙现场照片，稍后发布！请耐心等待！待证实,FALSE,138,66,2011/8/22 13:15
